seed,window_size,send_max_try,request_count,simulation_duration_s,simulator_accuracy,node_count,edge_probability,memory_size,query_time_s,link_rate_pairs_s,link_delay_s,link_buffer,algorithm,congestion_history_weight,smoothing_epsilon,mean_request_throughput_pairs_s,total_edr_pairs_s,completed_pairs,dropped_pairs,in_flight_pairs,request_edrs_pairs_s,edr_cv,topology_signature,request_pairs,mean_signal_gap,mean_abs_signal_gap
202,15,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,106.440000,532.200000,5322,1182,180,37.600000;110.500000;194.700000;96.900000;92.500000,0.475919,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.375637,0.378073
303,15,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,112.240000,561.200000,5612,514,148,151.500000;91.900000;62.400000;125.400000;130.000000,0.279698,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.292381,0.447857
303,15,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,121.500000,607.500000,6075,548,150,171.500000;97.100000;73.000000;146.700000;119.200000,0.287193,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.347995,0.347995
101,15,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,122.720000,613.600000,6136,679,150,73.500000;107.000000;137.300000;101.100000;194.700000,0.336586,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.137395,0.357003
101,15,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,127.500000,637.500000,6375,762,147,76.400000;176.500000;87.000000;102.900000;194.700000,0.380590,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.317216,0.326832
202,15,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.980000,489.900000,4899,1116,180,42.300000;71.900000;194.700000;91.400000;89.600000,0.525369,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.178717,0.363751
202,15,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,104.560000,522.800000,5228,1004,180,36.100000;106.000000;194.700000;94.700000;91.300000,0.489296,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.378627,0.381063
303,15,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,111.480000,557.400000,5574,448,149,153.000000;90.700000;62.600000;121.300000;129.800000,0.283011,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.126185,0.412143
303,15,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.780000,603.900000,6039,422,150,171.300000;97.100000;69.300000;143.400000;122.800000,0.293402,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.327068,0.327068
101,15,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,121.540000,607.700000,6077,513,147,69.600000;107.100000;134.500000;101.800000;194.700000,0.345493,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.197687,0.331293
101,15,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,126.920000,634.600000,6346,640,149,74.400000;177.300000;81.900000;106.300000;194.700000,0.391461,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.378413,0.378413
202,15,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,100.200000,501.000000,5010,1259,176,32.300000;71.300000;194.700000;126.700000;76.000000,0.558593,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.135818,0.379296
202,15,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,102.220000,511.100000,5111,875,180,29.500000;104.300000;194.700000;91.200000;91.400000,0.519201,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.367442,0.369878
303,15,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,113.200000,566.000000,5660,312,150,155.600000;90.800000;68.800000;127.100000;123.700000,0.267198,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.213595,0.464818
303,15,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,119.920000,599.600000,5996,333,149,169.900000;97.100000;66.300000;140.000000;126.300000,0.296887,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.339805,0.348107
101,15,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,121.320000,606.600000,6066,439,150,72.300000;105.000000;135.900000;98.700000;194.700000,0.345370,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.222549,0.486134
101,15,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,127.740000,638.700000,6387,527,149,74.000000;180.200000;84.300000;105.500000;194.700000,0.391504,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.356463,0.356463
202,15,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,96.420000,482.100000,4821,918,180,38.000000;75.200000;194.700000;103.100000;71.100000,0.552856,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.200777,0.373372
202,15,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,102.380000,511.900000,5119,762,178,27.500000;105.400000;194.700000;93.300000;91.000000,0.523289,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.387486,0.387486
303,15,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,110.080000,550.400000,5504,172,149,146.800000;88.700000;66.100000;122.500000;126.300000,0.261938,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.188803,0.414801
303,15,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,119.760000,598.800000,5988,285,149,170.200000;97.100000;72.000000;138.800000;120.700000,0.281981,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.343372,0.364994
101,16,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.200000,486.000000,4860,21796,154,97.100000;90.800000;97.100000;6.300000;194.700000,0.614018,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.352381,0.352381
101,16,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,97.200000,486.000000,4860,21796,154,97.100000;90.800000;97.100000;6.300000;194.700000,0.614018,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.352381,0.352381
202,16,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,82.680000,413.400000,4134,26573,189,3.100000;95.500000;194.700000;29.000000;91.100000,0.802248,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.324206,0.324206
202,16,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,82.680000,413.400000,4134,26573,189,3.100000;95.500000;194.700000;29.000000;91.100000,0.802248,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.324206,0.324206
303,16,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,96.560000,482.800000,4828,20904,157,94.600000;97.100000;37.100000;97.100000;156.900000,0.392469,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.421429,0.421429
303,16,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,96.560000,482.800000,4828,20904,157,94.600000;97.100000;37.100000;97.100000;156.900000,0.392469,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.421429,0.421429
101,16,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,125.120000,625.600000,6256,5981,158,71.200000;130.900000;128.700000;100.100000;194.700000,0.327997,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.243372,0.429215
101,16,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,127.120000,635.600000,6356,5123,152,60.300000;163.500000;97.700000;119.400000;194.700000,0.373652,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.498016,0.498016
202,16,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,100.000000,500.000000,5000,7952,185,34.800000;87.600000;194.700000;90.500000;92.400000,0.520017,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.166472,0.327405
202,16,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,105.720000,528.600000,5286,7371,191,47.600000;109.600000;194.700000;83.900000;92.800000,0.462493,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.433916,0.433916
303,16,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,114.160000,570.800000,5708,5025,153,153.900000;91.800000;38.600000;132.200000;154.300000,0.386323,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.265079,0.421481
303,16,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,118.640000,593.200000,5932,3756,151,163.400000;94.500000;44.300000;142.500000;148.500000,0.368825,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.460606,0.460606
101,16,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,132.140000,660.700000,6607,2983,151,61.500000;141.600000;149.400000;113.500000;194.700000,0.332268,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.097619,0.371303
101,16,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,130.720000,653.600000,6536,3092,138,65.600000;169.600000;108.500000;115.200000;194.700000,0.351902,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.340212,0.340212
202,16,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,84.860000,424.300000,4243,6377,182,16.300000;69.600000;194.700000;54.000000;89.700000,0.706535,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.074468,0.408815
202,16,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,107.940000,539.700000,5397,4348,189,41.700000;115.700000;194.700000;95.100000;92.500000,0.460964,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.445998,0.448227
303,16,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,116.840000,584.200000,5842,2403,159,158.000000;94.100000;48.000000;139.500000;144.600000,0.347325,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.306984,0.399048
303,16,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.700000,603.500000,6035,2023,155,160.300000;95.200000;46.800000;155.000000;146.200000,0.361256,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.379932,0.379932
101,16,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,128.600000,643.000000,6430,2087,157,66.800000;130.900000;142.700000;107.900000;194.700000,0.326613,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.237093,0.419549
101,16,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,128.500000,642.500000,6425,2180,156,65.500000;171.100000;97.100000;114.100000;194.700000,0.370930,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.378307,0.378307
202,16,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,97.540000,487.700000,4877,3792,187,29.000000;75.200000;194.700000;105.600000;83.200000,0.559802,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.150760,0.351570
202,16,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,105.620000,528.100000,5281,3077,188,37.700000;108.700000;194.700000;95.900000;91.100000,0.480223,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.395349,0.395349
303,16,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,115.160000,575.800000,5758,1586,156,156.800000;92.500000;51.200000;133.600000;141.700000,0.333672,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.264286,0.396154
303,16,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,121.360000,606.800000,6068,1402,153,162.700000;95.500000;56.700000;155.500000;136.400000,0.328574,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.403252,0.406039
101,16,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,129.620000,648.100000,6481,1532,153,63.500000;135.500000;143.400000;111.000000;194.700000,0.330542,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.083971,0.340089
101,16,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,128.040000,640.200000,6402,1585,158,64.500000;170.300000;94.700000;116.000000;194.700000,0.374937,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.402721,0.402721
202,16,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,80.600000,403.000000,4030,3863,190,14.600000;60.200000;194.700000;56.000000;77.500000,0.752760,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.021783,0.341135
202,16,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,105.240000,526.200000,5262,2244,187,32.600000;108.700000;194.700000;98.400000;91.800000,0.494091,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.378738,0.381174
303,16,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,114.920000,574.600000,5746,1148,160,155.800000;92.600000;53.300000;133.500000;139.400000,0.323508,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.147357,0.387224
303,16,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,121.760000,608.800000,6088,1015,158,162.200000;95.700000;56.300000;158.000000;136.600000,0.331237,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.370000,0.370000
101,16,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,125.960000,629.800000,6298,1163,156,67.100000;120.700000;140.800000;106.500000;194.700000,0.333369,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.204898,0.460136
101,16,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,127.840000,639.200000,6392,1319,159,71.100000;176.200000;90.300000;106.900000;194.700000,0.381229,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.359728,0.359728
202,16,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,100.040000,500.200000,5002,2416,191,21.600000;67.500000;194.700000;132.400000;84.000000,0.590977,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.088855,0.358764
202,16,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,102.640000,513.200000,5132,1850,187,28.500000;105.100000;194.700000;93.100000;91.800000,0.518960,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.424585,0.424585
303,16,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,113.900000,569.500000,5695,883,160,151.600000;95.600000;60.000000;129.600000;132.700000,0.284799,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.256636,0.415521
303,16,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,120.720000,603.600000,6036,821,159,164.200000;95.500000;51.600000;151.000000;141.300000,0.344435,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.310012,0.310012
101,16,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,124.660000,623.300000,6233,948,160,69.500000;114.100000;141.700000;103.300000;194.700000,0.336656,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.066667,0.388360
101,16,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,125.940000,629.700000,6297,1043,160,67.600000;171.800000;85.800000;109.800000;194.700000,0.390713,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.319184,0.319184
202,16,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,102.280000,511.400000,5114,1850,191,30.000000;75.500000;194.700000;127.100000;84.100000,0.543127,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.129209,0.421408
202,16,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,102.800000,514.000000,5140,1446,189,26.100000;105.100000;194.700000;96.900000;91.200000,0.523906,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.427796,0.427796
303,16,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,114.480000,572.400000,5724,528,159,159.700000;90.800000;62.100000;129.400000;130.400000,0.298157,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.133083,0.307769
303,16,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,122.380000,611.900000,6119,687,159,170.400000;97.100000;56.500000;151.600000;136.300000,0.333579,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.351754,0.351754
101,16,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,122.900000,614.500000,6145,784,159,69.100000;108.400000;138.500000;103.800000;194.700000,0.342672,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.194286,0.318912
101,16,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,124.700000,623.500000,6235,845,160,69.600000;168.400000;82.000000;108.800000;194.700000,0.391579,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.322313,0.322313
202,16,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,93.040000,465.200000,4652,1744,189,19.200000;59.000000;194.700000;109.900000;82.400000,0.633011,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.057764,0.386542
202,16,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,101.500000,507.500000,5075,1269,189,26.200000;100.700000;194.700000;95.600000;90.300000,0.530873,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.374862,0.374862
303,16,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,112.400000,562.000000,5620,449,159,156.100000;90.600000;56.000000;122.500000;136.800000,0.314883,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.120068,0.398073
303,16,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,121.480000,607.400000,6074,528,159,170.500000;97.100000;58.900000;146.700000;134.200000,0.323280,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.327945,0.327945
101,16,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,122.940000,614.700000,6147,637,159,71.400000;108.400000;139.200000;101.000000;194.700000,0.340525,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.213061,0.425034
101,16,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,124.700000,623.500000,6235,751,158,70.900000;174.100000;76.600000;107.200000;194.700000,0.406611,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.308579,0.308579
202,16,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,98.860000,494.300000,4943,1392,191,19.100000;74.000000;194.700000;118.400000;88.100000,0.583936,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.068155,0.285813
202,16,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,100.000000,500.000000,5000,1079,188,23.100000;96.700000;194.700000;95.300000;90.200000,0.547918,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.364009,0.364009
